id,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,Resolution,Pantalla,Brand,Family,Model,Clock Speed (GHz),Gpu Brand,Gpu Model,Gpu Type,Storage Type,Componentes_principales
354,Asus,Gaming,17.3,16,Windows 10,2.9,1407.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.5553480614894135
590,Dell,Gaming,15.6,16,Windows 10,3.21,2774.63,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1070,Dedicated,SSD,3.7376696182833684
413,Lenovo,Notebook,15.6,4,Windows 10,1.8,829.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Intel,UHD Graphics 620,Unknown,SSD,2.5649493574615367
1157,Dell,Notebook,15.6,4,Linux,2.2,485.0,1920x1080,Full HD,Intel,Core i3,6006U,2.0,AMD,Radeon R5 M430,Dedicated,SSD,2.0794415416798357
0,Dell,Ultrabook,13.3,8,Windows 10,1.3,1268.0,3200x1800,Quad HD+,Intel,Core i7,6500U,2.5,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
626,MSI,Gaming,17.3,8,Windows 10,2.7,1486.77,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.4011973816621555
677,HP,Notebook,14.0,8,Windows 10,1.63,988.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,2.995732273553991
637,Dell,Ultrabook,13.3,8,Windows 10,1.4,955.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,AMD,Radeon 530,Dedicated,SSD,2.9444389791664403
1211,HP,Notebook,15.6,4,Windows 10,2.31,705.15,1366x768,Full HD,Intel,Core i3,6100U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.4849066497880004
245,Dell,Workstation,15.6,8,Windows 10,2.23,1993.0,1920x1080,Full HD,Intel,Xeon,E3-1505M,3.0,Nvidia,Quadro M620,Dedicated,HDD,3.295836866004329
1094,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,638.0,1920x1080,Full HD,Intel,Core i7,6500U,2.5,Intel,HD Graphics 520,Unknown,SSD,2.772588722239781
388,Dell,Notebook,15.6,16,Windows 10,2.06,1899.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.5553480614894135
1280,Lenovo,2 in 1 Convertible,13.9,8,Windows 10,1.38,1079.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
593,Acer,Notebook,15.6,4,Windows 10,2.2,613.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Nvidia,GeForce MX150,Dedicated,HDD,2.3978952727983707
352,Asus,Gaming,17.3,8,Windows 10,3.2,1299.0,1920x1080,Full HD,AMD,Ryzen,1700,3.0,AMD,Radeon RX 580,Dedicated,SSD,3.091042453358316
955,Dell,Notebook,15.6,4,Windows 10,2.2,498.9,1920x1080,Full HD,Intel,Core i3,6006U,2.0,AMD,Radeon R5 M430,Dedicated,SSD,2.0794415416798357
713,Lenovo,Notebook,14.0,8,Windows 10,1.9,938.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
379,HP,Notebook,15.6,8,Windows 10,2.1,716.0,1920x1080,Full HD,Intel,Core i3,7100U,2.4,Nvidia,GeForce 930MX,Dedicated,HDD,2.6390573296152584
16,HP,Notebook,13.3,4,Windows 10,1.49,719.0,1920x1080,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,SSD,2.3978952727983707
1005,HP,Notebook,15.6,8,Windows 10,1.84,1228.99,1920x1080,Full HD,Intel,Core i7,6500U,2.5,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
1053,Lenovo,Notebook,15.6,4,Windows 10,2.2,349.0,1920x1080,Full HD,Intel,Pentium,Quad,1.1,Intel,HD Graphics 505,Unknown,SSD,2.0794415416798357
669,Lenovo,2 in 1 Convertible,13.9,8,Windows 10,1.38,1349.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
402,Dell,Notebook,15.6,16,Windows 10,2.32,989.99,1920x1080,Full HD,Intel,Core i7,7500U,2.7,AMD,Radeon R7 M445,Dedicated,HDD,3.332204510175204
849,Apple,Ultrabook,12.0,8,Mac OS X,0.92,1163.0,2304x1440,Retina Display,Intel,Core M,1.1GHz,1.1,Intel,HD Graphics 5300,Unknown,Flash Storage,2.772588722239781
323,Apple,Ultrabook,13.3,8,macOS,1.37,1803.6,2560x1600,Retina Display,Intel,Core i5,3.1GHz,3.1,Intel,Iris Plus Graphics 650,Unknown,SSD,3.5263605246161616
615,HP,Notebook,13.3,4,Chrome OS,1.29,615.0,3200x1800,Quad HD+,Intel,Pentium,Dual,1.5,Intel,HD Graphics 515,Unknown,Flash Storage,2.1972245773362196
389,Lenovo,Notebook,15.6,8,Windows 10,2.3,830.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
1084,Lenovo,Notebook,15.6,8,Windows 10,2.1,1144.5,1920x1080,Full HD,Intel,Core i5,8250U,1.6,AMD,Radeon RX 550,Dedicated,SSD,2.8903717578961645
1261,MSI,Gaming,15.6,16,Windows 10,2.8,2099.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1070,Dedicated,SSD,3.7376696182833684
562,Dell,Notebook,17.3,8,Linux,2.83,865.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,AMD,Radeon R7 M445,Dedicated,HDD,2.995732273553991
768,Lenovo,Notebook,13.3,4,Windows 10,1.5,549.0,1920x1080,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,SSD,2.3978952727983707
164,Lenovo,2 in 1 Convertible,13.9,16,Windows 10,1.4,2099.0,3840x2160,4K Ultra HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,3.332204510175204
525,Lenovo,Notebook,14.0,4,Chrome OS,1.5,325.0,1366x768,Full HD,Intel,Celeron,Quad,1.6,Intel,HD Graphics 400,Unknown,Flash Storage,1.791759469228055
134,Dell,Gaming,15.6,16,Windows 10,2.65,1499.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.6375861597263857
743,Asus,Gaming,15.6,8,Windows 10,2.3,1649.0,1920x1080,Full HD,Intel,Core i5,7300HQ,2.5,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.091042453358316
821,Lenovo,Notebook,15.6,4,Windows 10,2.2,499.0,1920x1080,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,SSD,2.302585092994046
836,Toshiba,Notebook,15.6,16,Windows 10,2.4,1975.0,1920x1080,Full HD,Intel,Core i7,6600U,2.6,Nvidia,GeForce 930M,Dedicated,SSD,3.6375861597263857
824,Dell,2 in 1 Convertible,11.6,4,Windows 10,1.47,479.0,1366x768,Touchscreen,Intel,Pentium,Quad,1.6,Intel,HD Graphics 405,Unknown,HDD,1.9459101490553132
464,Toshiba,Notebook,14.0,8,Windows 10,1.95,1180.0,1920x1080,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
410,Dell,Notebook,15.6,16,Windows 10,2.3,1181.27,1920x1080,Full HD,Intel,Core i7,7500U,2.7,AMD,Radeon R7 M445,Dedicated,SSD,3.4011973816621555
1302,Lenovo,Notebook,15.6,8,Windows 10,2.1,1229.56,1920x1080,Full HD,Intel,Core i7,8550U,1.8,AMD,Radeon RX 550,Dedicated,SSD,3.044522437723423
129,HP,2 in 1 Convertible,15.6,4,Windows 10,2.3,684.8,1366x768,Touchscreen,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.4849066497880004
700,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.8,1669.0,1920x1080,Full HD,Intel,Core i7,6500U,2.5,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
127,Lenovo,Notebook,15.6,4,Windows 10,1.85,779.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,HDD,2.772588722239781
1228,Asus,Ultrabook,15.6,16,Windows 10,1.63,1468.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Nvidia,GeForce 940MX,Dedicated,SSD,3.4011973816621555
203,Vero,Notebook,14.0,4,Windows 10,1.3,260.0,1920x1080,Full HD,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,Flash Storage,1.6094379124341003
262,HP,Ultrabook,12.5,8,Windows 10,1.26,1335.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
883,Dell,Gaming,17.3,32,Windows 10,4.42,2800.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 1070,Dedicated,SSD,4.04305126783455
976,Lenovo,Ultrabook,14.0,16,Windows 10,1.7,2299.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.4011973816621555
484,Acer,Gaming,17.3,16,Windows 10,4.2,2599.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1070,Dedicated,SSD,3.7376696182833684
148,Lenovo,Workstation,15.6,16,Windows 10,2.3,2445.0,3840x2160,4K Ultra HD,Intel,Core i7,7600U,2.8,Nvidia,GeForce 940MX,Dedicated,SSD,3.5263605246161616
893,HP,Notebook,15.6,4,Windows 10,2.1,689.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,AMD,Radeon 530,Dedicated,HDD,2.70805020110221
798,Acer,Notebook,15.6,4,Windows 10,2.1,395.0,1366x768,Full HD,AMD,A9-Series,9420,3.0,AMD,Radeon R5,Dedicated,HDD,1.791759469228055
219,Asus,2 in 1 Convertible,11.6,4,Windows 10,1.5,375.0,1366x768,Touchscreen,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,Flash Storage,1.6094379124341003
969,Lenovo,Notebook,15.6,8,No OS,2.2,549.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
1046,Acer,Notebook,15.6,4,Windows 10,2.23,544.0,1920x1080,Full HD,Intel,Core i3,6006U,2.0,Nvidia,GeForce 940MX,Dedicated,HDD,2.0794415416798357
252,Dell,Gaming,15.6,16,Windows 10,2.59,879.01,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 960<U+039C>,Dedicated,HDD,3.4657359027997265
796,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.19,1499.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,2.995732273553991
220,Dell,Notebook,15.6,32,Windows 10,2.06,2639.0,3840x2160,4K Ultra HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.9318256327243257
882,HP,Notebook,17.3,16,Windows 10,2.5,1271.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Nvidia,GeForce 930MX,Dedicated,SSD,3.367295829986474
1016,MSI,Gaming,15.6,8,Windows 10,2.4,1199.0,1920x1080,Full HD,Intel,Core i5,7300HQ,2.5,Nvidia,GeForce GTX 1050,Dedicated,SSD,2.9444389791664403
403,Acer,Notebook,15.6,4,Windows 10,2.1,426.0,1366x768,Full HD,AMD,A9-Series,9420,3.0,AMD,Radeon R5,Dedicated,SSD,2.0794415416798357
292,Lenovo,Ultrabook,14.0,8,Windows 10,1.32,1799.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
571,Lenovo,Ultrabook,14.0,8,Windows 7,1.7,1499.0,1920x1080,Full HD,Intel,Core i7,6600U,2.6,Intel,HD Graphics 520,Unknown,SSD,3.295836866004329
360,Lenovo,Notebook,15.6,4,No OS,2.2,444.0,1920x1080,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,SSD,2.302585092994046
1026,Acer,Notebook,15.6,8,Linux,2.4,779.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,HDD,3.2188758248682006
141,Samsung,Ultrabook,13.3,8,Windows 10,1.31,1599.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
1065,Toshiba,Notebook,15.6,4,Windows 10,2.0,489.0,1366x768,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,HDD,2.1972245773362196
471,Dell,Notebook,15.6,8,Windows 10,2.2,797.41,1920x1080,Full HD,Intel,Core i5,8250U,1.6,AMD,Radeon 530,Dedicated,SSD,2.772588722239781
1017,Asus,Gaming,17.3,16,Windows 10,2.73,2049.9,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.6375861597263857
600,Dell,Notebook,15.6,4,Windows 10,1.8,309.0,1366x768,Full HD,Intel,Celeron,Dual,1.6,Intel,HD Graphics 400,Unknown,HDD,1.9459101490553132
1011,Acer,Netbook,11.6,2,Chrome OS,1.3,174.0,1366x768,Full HD,Intel,Celeron,Dual,1.5,Intel,HD Graphics,Unknown,SSD,1.791759469228055
643,Asus,Ultrabook,13.3,16,Windows 10,1.1,1748.9,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.4011973816621555
553,Dell,Ultrabook,13.3,4,Windows 10,1.4,818.35,1920x1080,Full HD,Intel,Core i5,8250U,1.6,AMD,Radeon 530,Dedicated,SSD,2.4849066497880004
1086,Lenovo,Notebook,15.6,4,No OS,2.2,359.99,1366x768,Full HD,Intel,Pentium,Quad,1.1,Intel,HD Graphics 505,Unknown,HDD,1.791759469228055
1059,Dell,Notebook,15.6,4,Linux,2.18,569.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,AMD,Radeon R5 M420,Dedicated,SSD,2.4849066497880004
288,HP,Notebook,13.3,4,Windows 10,1.49,726.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Intel,UHD Graphics 620,Unknown,SSD,2.5649493574615367
230,HP,Notebook,15.6,4,Windows 10,1.86,297.0,1366x768,Full HD,AMD,E-Series,7110,1.8,AMD,Radeon R2 Graphics,Dedicated,HDD,2.1972245773362196
611,HP,Notebook,13.3,4,Windows 10,1.49,800.0,1366x768,Full HD,Intel,Core i3,7100U,2.4,Intel,HD Graphics 620,Unknown,HDD,2.1972245773362196
911,HP,Notebook,15.6,4,Windows 10,2.1,330.0,1366x768,Full HD,AMD,E-Series,9000e,1.5,AMD,Radeon R2,Dedicated,HDD,1.791759469228055
1212,HP,Notebook,15.6,8,Windows 10,1.84,1219.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
1139,Lenovo,Notebook,15.6,8,No OS,2.2,685.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Nvidia,GeForce 920MX,Dedicated,HDD,2.9444389791664403
1226,Dell,Notebook,14.0,8,Windows 10,1.6,859.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
418,HP,Notebook,13.3,8,Windows 10,1.11,1149.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
162,Asus,Notebook,14.0,4,Windows 10,1.63,299.0,1366x768,Full HD,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,Flash Storage,1.6094379124341003
49,Mediacom,2 in 1 Convertible,11.6,4,Windows 10,1.16,299.0,1920x1080,Full HD,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,SSD,2.0794415416798357
980,HP,Notebook,15.6,4,No OS,2.1,349.0,1920x1080,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,HDD,2.0794415416798357
970,MSI,Gaming,15.6,16,Windows 10,2.94,1819.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.6109179126442243
367,HP,Notebook,15.6,8,Windows 10,1.86,690.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
239,HP,Notebook,15.6,4,No OS,1.86,344.99,1920x1080,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,HDD,2.0794415416798357
778,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.27,2339.0,2560x1440,Touchscreen,Intel,Core i7,6500U,2.5,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
17,Dell,Notebook,15.6,4,Linux,2.09,523.63,1366x768,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.6390573296152584
784,Dell,Ultrabook,12.5,8,Windows 7,1.5,1413.1,1366x768,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.995732273553991
1121,Asus,2 in 1 Convertible,13.3,8,Windows 10,1.1,1315.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Intel,HD Graphics 620,Unknown,SSD,2.833213344056216
422,Asus,Netbook,11.6,2,Windows 10,0.98,191.9,1366x768,Full HD,Intel,Atom,x5-Z8350,1.44,Intel,HD Graphics 400,Unknown,Flash Storage,1.0986122886681098
1042,HP,Gaming,17.3,12,Windows 10,3.35,1999.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1070,Dedicated,SSD,3.6375861597263857
842,Dell,Notebook,15.6,8,Windows 10,2.06,1749.0,3840x2160,4K Ultra HD,Intel,Core i5,7300HQ,2.5,Nvidia,GeForce GTX 1050,Dedicated,SSD,2.9444389791664403
1260,Lenovo,Notebook,15.6,4,Windows 10,2.1,489.9,1366x768,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,HDD,2.0794415416798357
460,HP,Workstation,15.6,8,Windows 10,3.14,2064.9,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,Quadro M2200,Dedicated,SSD,3.4657359027997265
985,Asus,Notebook,15.6,6,Windows 10,2.0,577.0,1920x1080,Full HD,Intel,Core i3,7100U,2.4,Nvidia,GeForce 920M,Dedicated,SSD,2.4849066497880004
614,MSI,Gaming,15.6,16,Windows 10,1.91,2153.37,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 970M,Dedicated,SSD,3.6635616461296463
176,Fujitsu,Notebook,15.6,8,Windows 10,2.2,799.0,1366x768,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
167,Microsoft,Ultrabook,13.5,8,Windows 10 S,1.252,1340.0,2256x1504,Touchscreen,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
78,Lenovo,Notebook,15.6,4,Windows 10,2.2,344.0,1920x1080,Full HD,Intel,Pentium,Quad,1.1,Intel,HD Graphics 505,Unknown,HDD,1.791759469228055
1201,Lenovo,Gaming,15.6,8,No OS,2.4,1149.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.4011973816621555
676,Asus,Gaming,17.3,16,Windows 10,3.6,2999.0,1920x1080,Full HD,Intel,Core i7,7820HK,2.9,Nvidia,GeForce GTX 1080,Dedicated,SSD,3.9512437185814275
1131,Asus,Notebook,14.0,8,Windows 10,2.0,945.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
1220,Lenovo,Gaming,15.6,8,Windows 10,2.6,1272.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 960<U+039C>,Dedicated,SSD,3.258096538021482
511,HP,Netbook,11.6,2,Windows 10,1.17,209.0,1366x768,Full HD,Intel,Celeron,Dual,1.6,Intel,HD Graphics 400,Unknown,Flash Storage,1.3862943611198906
1050,Lenovo,Notebook,15.6,6,Windows 10,2.4,569.0,1920x1080,Full HD,Intel,Core i3,6100U,2.3,Nvidia,GeForce 920MX,Dedicated,SSD,2.70805020110221
574,Apple,Ultrabook,13.3,8,macOS,1.37,1518.55,2560x1600,Retina Display,Intel,Core i5,2.3GHz,2.3,Intel,Iris Plus Graphics 640,Unknown,SSD,3.2188758248682006
1108,Asus,Gaming,17.3,16,Windows 10,4.3,2299.0,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,GeForce GTX 980M,Dedicated,SSD,3.713572066704308
331,Asus,Gaming,17.3,16,Windows 10,2.99,1749.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,Dedicated,SSD,3.58351893845611
380,Acer,Notebook,15.6,4,Windows 10,2.1,599.0,1366x768,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.6390573296152584
94,Asus,2 in 1 Convertible,13.3,8,Windows 10,1.1,1358.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
1091,Lenovo,Ultrabook,14.0,8,Windows 10,1.13,2499.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
533,Toshiba,Notebook,15.6,4,Windows 10,2.1,498.0,1366x768,Full HD,Intel,Core i3,6100U,2.1,Intel,HD Graphics 520,Unknown,SSD,2.3978952727983707
1093,Lenovo,Notebook,15.6,4,No OS,2.2,369.0,1366x768,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,SSD,2.302585092994046
31,HP,Ultrabook,15.6,8,Windows 10,1.83,699.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Nvidia,GeForce GTX 940MX,Dedicated,SSD,2.8903717578961645
522,Asus,Ultrabook,14.0,8,Windows 10,1.25,1049.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
470,Asus,Notebook,15.6,8,Windows 10,2.0,581.9,1920x1080,Full HD,Intel,Pentium,Dual,1.1,Intel,HD Graphics 505,Unknown,SSD,2.4849066497880004
950,Dell,Notebook,15.6,16,Linux,2.36,899.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,AMD,Radeon R7 M445,Dedicated,SSD,3.4011973816621555
1165,Asus,2 in 1 Convertible,12.5,8,Chrome OS,1.2,1159.0,1920x1080,Full HD,Intel,Core M,M7-6Y75,1.2,Intel,HD Graphics 515,Unknown,Flash Storage,2.995732273553991
1170,HP,Workstation,17.3,8,Windows 7,3.0,3949.4,1920x1080,Full HD,Intel,Core i7,6700HQ,2.6,Nvidia,Quadro M3000M,Dedicated,SSD,3.5263605246161616
735,Dell,Workstation,15.6,16,Windows 10,2.17,1975.0,1920x1080,Full HD,Intel,Core i7,6820HQ,2.7,Nvidia,Quadro M620,Dedicated,SSD,3.6888794541139363
523,Lenovo,Notebook,14.0,8,Windows 10,1.58,1480.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.091042453358316
681,Lenovo,Notebook,15.6,8,No OS,2.32,599.0,1920x1080,Full HD,Intel,Core i5,6200U,2.3,AMD,Radeon R5 M330,Dedicated,HDD,2.833213344056216
694,Samsung,Ultrabook,13.3,16,Windows 10,0.81,1649.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.4011973816621555
728,Apple,Ultrabook,12.0,8,macOS,0.92,1262.4,2304x1440,Retina Display,Intel,Core M,m3,1.2,Intel,HD Graphics 615,Unknown,SSD,3.2188758248682006
932,HP,Notebook,17.3,8,Windows 10,2.5,896.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Nvidia,GeForce 930MX,Dedicated,HDD,2.772588722239781
873,Asus,Gaming,15.6,8,Windows 10,2.5,999.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.295836866004329
144,HP,Notebook,17.3,8,Windows 10,2.5,914.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Nvidia,GeForce 930MX,Dedicated,HDD,2.772588722239781
378,Lenovo,Notebook,15.6,6,Windows 10,2.4,564.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.6390573296152584
982,HP,Notebook,15.6,8,Windows 10,2.04,559.0,1366x768,Touchscreen,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.772588722239781
341,Lenovo,Notebook,15.6,4,Windows 10,2.2,799.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Nvidia,GeForce 920MX,Dedicated,HDD,2.70805020110221
311,Asus,Gaming,17.3,16,Windows 10,3.2,1549.0,1920x1080,Full HD,AMD,Ryzen,1700,3.0,AMD,Radeon RX 580,Dedicated,SSD,3.4011973816621555
953,HP,Notebook,17.3,8,Windows 10,2.63,910.0,1600x900,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce 930MX,Dedicated,HDD,2.833213344056216
232,HP,Notebook,15.6,6,Windows 10,2.04,539.0,1920x1080,Full HD,Intel,Core i3,6006U,2.0,AMD,Radeon R5 M430,Dedicated,HDD,2.0794415416798357
983,Lenovo,Notebook,15.6,4,No OS,1.9,270.62,1366x768,Full HD,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,SSD,2.0794415416798357
165,Lenovo,Notebook,17.3,8,Windows 10,3.0,659.0,1600x900,Full HD,Intel,Core i5,6200U,2.3,AMD,Radeon R5 M330,Dedicated,HDD,2.833213344056216
538,Lenovo,Notebook,15.6,4,Windows 10,2.1,621.45,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.4849066497880004
1096,HP,Notebook,13.3,8,Windows 10,1.49,959.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Intel,UHD Graphics 620,Unknown,SSD,2.833213344056216
449,Asus,2 in 1 Convertible,13.3,8,Windows 10,1.1,1499.0,1920x1080,Full HD,Intel,Core i7,8550U,1.8,Intel,UHD Graphics 620,Unknown,SSD,2.995732273553991
1290,HP,Notebook,17.3,8,Windows 10,2.54,489.0,1600x900,Full HD,Intel,Core i3,6006U,2.0,Intel,HD Graphics 520,Unknown,HDD,2.4849066497880004
665,Lenovo,Notebook,15.6,4,No OS,1.9,252.36,1366x768,Full HD,Intel,Celeron,Dual,1.1,Intel,HD Graphics 500,Unknown,HDD,1.791759469228055
693,Lenovo,Notebook,15.6,8,Windows 10,1.9,813.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,AMD,R17M-M1-70,Unknown,SSD,2.8903717578961645
270,Dell,Notebook,15.6,4,Windows 10,2.2,545.67,1366x768,Full HD,Intel,Core i3,6006U,2.0,AMD,Radeon R5 M430,Dedicated,HDD,1.791759469228055
519,HP,Gaming,15.6,8,Windows 10,2.2,1099.0,1920x1080,Full HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1050,Dedicated,SSD,3.295836866004329
